CLASSIFIED_LABEL,WORDS_TF,SUMMARY,WORDS_TF_norm,rawPrediction,probability,prediction,Allocation,Reason for misclassification,Category(if any)
1,"{""vectorType"":""sparse"",""length"":2425,""indices"":[84,134,246,255,259],""values"":[1,1,1,1,1]}", Invalid project url in pom.xml ,"{""vectorType"":""sparse"",""length"":2425,""indices"":[84,134,246,255,259],""values"":[0.2,0.2,0.2,0.2,0.2]}","{""vectorType"":""dense"",""length"":2,""values"":[-34.688514701321914,-36.62349842651234]}","{""vectorType"":""dense"",""length"":2,""values"":[0.8738000175092574,0.1261999824907426]}",0,Tarun,,
1,"{""vectorType"":""sparse"",""length"":2425,""indices"":[2,31,45,265],""values"":[1,1,1,1]}", HttpClient should allow NO port ,"{""vectorType"":""sparse"",""length"":2425,""indices"":[2,31,45,265],""values"":[0.25,0.25,0.25,0.25]}","{""vectorType"":""dense"",""length"":2,""values"":[-23.75314605088289,-25.093546043059234]}","{""vectorType"":""dense"",""length"":2,""values"":[0.7925557123117758,0.20744428768822418]}",0,Tarun,,
1,"{""vectorType"":""sparse"",""length"":2425,""indices"":[14,136,204,303],""values"":[1,1,1,1]}", Memory Leak in OSGi support ,"{""vectorType"":""sparse"",""length"":2425,""indices"":[14,136,204,303],""values"":[0.25,0.25,0.25,0.25]}","{""vectorType"":""dense"",""length"":2,""values"":[-27.052274738411455,-27.49973854027861]}","{""vectorType"":""dense"",""length"":2,""values"":[0.6100360611902469,0.389963938809753]}",0,Tarun,,
0,"{""vectorType"":""sparse"",""length"":2425,""indices"":[196,286,298,1179,1237],""values"":[1,1,1,1,1]}", SSL handshaking taking lot of time in createLayeredSocket in SSLConnectionSocketFactory ,"{""vectorType"":""sparse"",""length"":2425,""indices"":[196,286,298,1179,1237],""values"":[0.2,0.2,0.2,0.2,0.2]}","{""vectorType"":""dense"",""length"":2,""values"":[-41.29056940234959,-39.09287900577143]}","{""vectorType"":""dense"",""length"":2,""values"":[0.09995808407908026,0.9000419159209196]}",1,Tarun,,
1,"{""vectorType"":""sparse"",""length"":2425,""indices"":[1,22,45,68,181,320,387,580,1263,2024],""values"":[1,1,1,1,1,1,1,1,1,1]}", Improper input validation vulnerability in commons-codec version used by latest HttpClient ,"{""vectorType"":""sparse"",""length"":2425,""indices"":[1,22,45,68,181,320,387,580,1263,2024],""values"":[0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1]}","{""vectorType"":""dense"",""length"":2,""values"":[-70.5367070227157,-71.1782486745003]}","{""vectorType"":""dense"",""length"":2,""values"":[0.6551018699077015,0.3448981300922984]}",0,Tarun,,
1,"{""vectorType"":""sparse"",""length"":2425,""indices"":[459,696],""values"":[1,1]}", Whitelist Char Array in DefaultHttpCacheEntrySerializer ,"{""vectorType"":""sparse"",""length"":2425,""indices"":[459,696],""values"":[0.5,0.5]}","{""vectorType"":""dense"",""length"":2,""values"":[-16.450901423515553,-16.62758792987424]}","{""vectorType"":""dense"",""length"":2,""values"":[0.5440570712626795,0.45594292873732045]}",0,Tarun,,
1,"{""vectorType"":""sparse"",""length"":2425,""indices"":[1,37,164,686],""values"":[1,1,1,1]}", Don't use plural names for enums ,"{""vectorType"":""sparse"",""length"":2425,""indices"":[1,37,164,686],""values"":[0.25,0.25,0.25,0.25]}","{""vectorType"":""dense"",""length"":2,""values"":[-25.056054297547462,-26.54058755640856]}","{""vectorType"":""dense"",""length"":2,""values"":[0.8152563264540799,0.18474367354592006]}",0,Tarun,,
1,"{""vectorType"":""sparse"",""length"":2425,""indices"":[19,70],""values"":[1,1]}", Log exception in AbstractDataStore.getReferenceFromIdentifier() ,"{""vectorType"":""sparse"",""length"":2425,""indices"":[19,70],""values"":[0.5,0.5]}","{""vectorType"":""dense"",""length"":2,""values"":[-12.230805655987895,-12.585372433087084]}","{""vectorType"":""dense"",""length"":2,""values"":[0.5877245706584625,0.4122754293415375]}",0,Tarun,,
1,"{""vectorType"":""sparse"",""length"":2425,""indices"":[30,41,47,55,295,527,722,773,1640],""values"":[1,1,1,1,1,1,1,1,1]}", populate.jsp (standalone) doesn't work due to google ajax api change ,"{""vectorType"":""sparse"",""length"":2425,""indices"":[30,41,47,55,295,527,722,773,1640],""values"":[0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111]}","{""vectorType"":""dense"",""length"":2,""values"":[-65.29601647093868,-65.58831668315203]}","{""vectorType"":""dense"",""length"":2,""values"":[0.5725591694749014,0.4274408305250987]}",0,Tarun,,
1,"{""vectorType"":""sparse"",""length"":2425,""indices"":[5,10,78,151,430],""values"":[1,1,1,1,1]}", jackrabbit-data: occasional test failures in TestLocalCache.testAutoPurge ,"{""vectorType"":""sparse"",""length"":2425,""indices"":[5,10,78,151,430],""values"":[0.2,0.2,0.2,0.2,0.2]}","{""vectorType"":""dense"",""length"":2,""values"":[-31.110737617980526,-32.01784585333547]}","{""vectorType"":""dense"",""length"":2,""values"":[0.71240805396707,0.28759194603293]}",0,Tarun,,
1,"{""vectorType"":""sparse"",""length"":2425,""indices"":[5,78,430],""values"":[1,1,1]}", occasional test failure in GarbageCollectorTest.testSimultaneousRunGC ,"{""vectorType"":""sparse"",""length"":2425,""indices"":[5,78,430],""values"":[0.3333333333333333,0.3333333333333333,0.3333333333333333]}","{""vectorType"":""dense"",""length"":2,""values"":[-19.467203687976884,-19.92690735282002]}","{""vectorType"":""dense"",""length"":2,""values"":[0.6129438748493169,0.38705612515068305]}",0,Tarun,,
1,"{""vectorType"":""sparse"",""length"":2425,""indices"":[1,101,670,1804,1844],""values"":[1,1,1,1,1]}", clirr profile needs to use sensible baselines ,"{""vectorType"":""sparse"",""length"":2425,""indices"":[1,101,670,1804,1844],""values"":[0.2,0.2,0.2,0.2,0.2]}","{""vectorType"":""dense"",""length"":2,""values"":[-36.37139983559235,-40.21840485891366]}","{""vectorType"":""dense"",""length"":2,""values"":[0.9791024636245719,0.020897536375428235]}",0,Tarun,,
0,"{""vectorType"":""sparse"",""length"":2425,""indices"":[7,59,77,87,471,652,751],""values"":[1,1,1,1,1,1,1]}", jcr-server: align org.apache.felix.scr.annotations with oak ,"{""vectorType"":""sparse"",""length"":2425,""indices"":[7,59,77,87,471,652,751],""values"":[0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285]}","{""vectorType"":""dense"",""length"":2,""values"":[-48.39479675673094,-47.949599053147644]}","{""vectorType"":""dense"",""length"":2,""values"":[0.3905031598359078,0.6094968401640922]}",1,Tarun,,
0,"{""vectorType"":""sparse"",""length"":2425,""indices"":[7,10,35,59,87,185,303,471,751],""values"":[1,1,1,1,1,1,1,1,1]}"," jcr-server, jackrabbit-bundle: align org.osgi dependencies with oak ","{""vectorType"":""sparse"",""length"":2425,""indices"":[7,10,35,59,87,185,303,471,751],""values"":[0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111]}","{""vectorType"":""dense"",""length"":2,""values"":[-59.22000476855712,-59.03952464839344]}","{""vectorType"":""dense"",""length"":2,""values"":[0.4550020471704282,0.5449979528295719]}",1,Tarun,,
1,"{""vectorType"":""sparse"",""length"":2425,""indices"":[54,109,312,414,1257],""values"":[1,1,1,1,1]}", Incorrect link to KEYS in release notes ,"{""vectorType"":""sparse"",""length"":2425,""indices"":[54,109,312,414,1257],""values"":[0.2,0.2,0.2,0.2,0.2]}","{""vectorType"":""dense"",""length"":2,""values"":[-35.97549145981849,-39.83906063888113]}","{""vectorType"":""dense"",""length"":2,""values"":[0.9794387039219178,0.020561296078082207]}",0,Tarun,,
1,"{""vectorType"":""sparse"",""length"":2425,""indices"":[6,21,58,66,820],""values"":[1,1,1,1,1]}",code coverage checks fail on Java 10,"{""vectorType"":""sparse"",""length"":2425,""indices"":[6,21,58,66,820],""values"":[0.2,0.2,0.2,0.2,0.2]}","{""vectorType"":""dense"",""length"":2,""values"":[-31.351935359110342,-32.51362779376132]}","{""vectorType"":""dense"",""length"":2,""values"":[0.7616401030125843,0.23835989698741566]}",0,Tarun,,
0,"{""vectorType"":""sparse"",""length"":2425,""indices"":[19,61,70,127,313,749,1190],""values"":[1,1,1,1,1,1,1]}", davex: preserve cause in exceptions and log affected URI ,"{""vectorType"":""sparse"",""length"":2425,""indices"":[19,61,70,127,313,749,1190],""values"":[0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285]}","{""vectorType"":""dense"",""length"":2,""values"":[-51.18621675447869,-47.90001141462285]}","{""vectorType"":""dense"",""length"":2,""values"":[0.03604747103690195,0.963952528963098]}",1,Tarun,,
1,"{""vectorType"":""sparse"",""length"":2425,""indices"":[0,2,5,10,40,113,318,364,564,662],""values"":[1,1,1,1,1,1,1,1,1,1]}", jackrabbit-core: observation tests should not rely on mix:lockable mixin type ,"{""vectorType"":""sparse"",""length"":2425,""indices"":[0,2,5,10,40,113,318,364,564,662],""values"":[0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1]}","{""vectorType"":""dense"",""length"":2,""values"":[-61.55033058658727,-64.83839256890849]}","{""vectorType"":""dense"",""length"":2,""values"":[0.9640169881266788,0.03598301187332114]}",0,Tarun,,
0,"{""vectorType"":""sparse"",""length"":2425,""indices"":[26,35,1194],""values"":[1,1,1]}",Update com.jcraft.jsch dependency to 0.1.54,"{""vectorType"":""sparse"",""length"":2425,""indices"":[26,35,1194],""values"":[0.3333333333333333,0.3333333333333333,0.3333333333333333]}","{""vectorType"":""dense"",""length"":2,""values"":[-21.398725099580105,-21.015057867653102]}","{""vectorType"":""dense"",""length"":2,""values"":[0.40524271069261025,0.5947572893073897]}",1,Tarun,,
1,"{""vectorType"":""sparse"",""length"":2425,""indices"":[10,161,180,224,411,471,1472],""values"":[1,1,1,1,1,1,1]}", jackrabbit-webapp: cleanup left over Oak references ,"{""vectorType"":""sparse"",""length"":2425,""indices"":[10,161,180,224,411,471,1472],""values"":[0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285]}","{""vectorType"":""dense"",""length"":2,""values"":[-50.26618523267734,-51.7552677518693]}","{""vectorType"":""dense"",""length"":2,""values"":[0.8159405237969647,0.1840594762030353]}",0,Tarun,,
1,"{""vectorType"":""sparse"",""length"":2425,""indices"":[22,26,77,246,266],""values"":[1,1,1,1,1]}",update Apache parent pom to version 21,"{""vectorType"":""sparse"",""length"":2425,""indices"":[22,26,77,246,266],""values"":[0.2,0.2,0.2,0.2,0.2]}","{""vectorType"":""dense"",""length"":2,""values"":[-31.73230336106694,-33.69704559263068]}","{""vectorType"":""dense"",""length"":2,""values"":[0.8770452549257989,0.12295474507420125]}",0,Tarun,,
1,"{""vectorType"":""sparse"",""length"":2425,""indices"":[52,76,377],""values"":[2,1,1]}",fix javadoc:javadoc for jdk >= 11,"{""vectorType"":""sparse"",""length"":2425,""indices"":[52,76,377],""values"":[0.5,0.25,0.25]}","{""vectorType"":""dense"",""length"":2,""values"":[-24.452432429111887,-30.081637456053922]}","{""vectorType"":""dense"",""length"":2,""values"":[0.9964214229242069,0.0035785770757930583]}",0,Tarun,,
1,"{""vectorType"":""sparse"",""length"":2425,""indices"":[26,35,440],""values"":[1,1,1]}",Update Tika dependency to 1.22,"{""vectorType"":""sparse"",""length"":2425,""indices"":[26,35,440],""values"":[0.3333333333333333,0.3333333333333333,0.3333333333333333]}","{""vectorType"":""dense"",""length"":2,""values"":[-19.000829826781732,-20.678585631031886]}","{""vectorType"":""dense"",""length"":2,""values"":[0.8426071338715078,0.15739286612849215]}",0,Tarun,,
1,"{""vectorType"":""sparse"",""length"":2425,""indices"":[38,580,670,720,949],""values"":[1,1,1,1,1]}",set baseline comparisonVersion to latest stable (2.18.3),"{""vectorType"":""sparse"",""length"":2425,""indices"":[38,580,670,720,949],""values"":[0.2,0.2,0.2,0.2,0.2]}","{""vectorType"":""dense"",""length"":2,""values"":[-37.75584062806291,-41.322557327957384]}","{""vectorType"":""dense"",""length"":2,""values"":[0.9725276029034232,0.02747239709657684]}",0,Tarun,,
1,"{""vectorType"":""sparse"",""length"":2425,""indices"":[5,7,18,85,173,207,228,462],""values"":[1,1,1,1,1,1,1,1]}",Improve o.a.j.jcr2dav.RepositoryStubImpl to test with custom servlet path mapping,"{""vectorType"":""sparse"",""length"":2425,""indices"":[5,7,18,85,173,207,228,462],""values"":[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]}","{""vectorType"":""dense"",""length"":2,""values"":[-49.01815580846022,-55.259742066265666]}","{""vectorType"":""dense"",""length"":2,""values"":[0.9980570175291394,0.0019429824708605626]}",0,Tarun,,
1,"{""vectorType"":""sparse"",""length"":2425,""indices"":[26,35,1244],""values"":[1,1,1]}",Update httpcore dependency to 4.4.12,"{""vectorType"":""sparse"",""length"":2425,""indices"":[26,35,1244],""values"":[0.3333333333333333,0.3333333333333333,0.3333333333333333]}","{""vectorType"":""dense"",""length"":2,""values"":[-20.30011281091199,-21.52588349141909]}","{""vectorType"":""dense"",""length"":2,""values"":[0.7730774873181293,0.22692251268187058]}",0,Tarun,,
1,"{""vectorType"":""sparse"",""length"":2425,""indices"":[10,26,263,471],""values"":[1,1,1,1]}",Update Jackrabbit trunk to Oak 1.18.0,"{""vectorType"":""sparse"",""length"":2425,""indices"":[10,26,263,471],""values"":[0.25,0.25,0.25,0.25]}","{""vectorType"":""dense"",""length"":2,""values"":[-25.97243419742056,-27.18319649010931]}","{""vectorType"":""dense"",""length"":2,""values"":[0.7704338001626634,0.22956619983733656]}",0,Tarun,,
1,"{""vectorType"":""sparse"",""length"":2425,""indices"":[230,828,957,1657,2058,2368],""values"":[1,1,1,1,1,1]}", pass computed args to surefire/failsafe invocations ,"{""vectorType"":""sparse"",""length"":2425,""indices"":[230,828,957,1657,2058,2368],""values"":[0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666]}","{""vectorType"":""dense"",""length"":2,""values"":[-51.325989413646525,-53.42652341721618]}","{""vectorType"":""dense"",""length"":2,""values"":[0.8909550702904487,0.10904492970955128]}",0,Tarun,,
1,"{""vectorType"":""sparse"",""length"":2425,""indices"":[0,4,14,17,193,203,230,256,296,370,704,1262,1318,1704],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","ISO8601: add convenience methods that do not require passing a Calendar, also support short format without ms information","{""vectorType"":""sparse"",""length"":2425,""indices"":[0,4,14,17,193,203,230,256,296,370,704,1262,1318,1704],""values"":[0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142]}","{""vectorType"":""dense"",""length"":2,""values"":[-97.42055392936047,-101.41298244234348]}","{""vectorType"":""dense"",""length"":2,""values"":[0.9818795678763598,0.018120432123640222]}",0,Tarun,,
1,"{""vectorType"":""sparse"",""length"":2425,""indices"":[185,589,949],""values"":[1,1,1]}",switch bundle comparisonVersion for 2.20.0,"{""vectorType"":""sparse"",""length"":2425,""indices"":[185,589,949],""values"":[0.3333333333333333,0.3333333333333333,0.3333333333333333]}","{""vectorType"":""dense"",""length"":2,""values"":[-23.464921414509917,-24.75499249256732]}","{""vectorType"":""dense"",""length"":2,""values"":[0.7841592196331479,0.21584078036685198]}",0,Tarun,,
1,"{""vectorType"":""sparse"",""length"":2425,""indices"":[24,26,77],""values"":[1,1,1]}", Update Apache Lucene  ,"{""vectorType"":""sparse"",""length"":2425,""indices"":[24,26,77],""values"":[0.3333333333333333,0.3333333333333333,0.3333333333333333]}","{""vectorType"":""dense"",""length"":2,""values"":[-17.55023371497642,-18.971548335199326]}","{""vectorType"":""dense"",""length"":2,""values"":[0.8055444246628135,0.19445557533718646]}",0,Tarun,,
1,"{""vectorType"":""sparse"",""length"":2425,""indices"":[10,1104],""values"":[1,1]}",EOL Jackrabbit 2.18,"{""vectorType"":""sparse"",""length"":2425,""indices"":[10,1104],""values"":[0.5,0.5]}","{""vectorType"":""dense"",""length"":2,""values"":[-13.920384262475503,-15.061952640098532]}","{""vectorType"":""dense"",""length"":2,""values"":[0.7579674786368414,0.24203252136315853]}",0,Tarun,,
1,"{""vectorType"":""sparse"",""length"":2425,""indices"":[2,5,10,21,82],""values"":[1,1,1,1,1]}",Jackrabbit should build and test with Java 15,"{""vectorType"":""sparse"",""length"":2425,""indices"":[2,5,10,21,82],""values"":[0.2,0.2,0.2,0.2,0.2]}","{""vectorType"":""dense"",""length"":2,""values"":[-25.570881712698778,-29.661193539071153]}","{""vectorType"":""dense"",""length"":2,""values"":[0.9835414037526765,0.01645859624732349]}",0,Tarun,,
1,"{""vectorType"":""sparse"",""length"":2425,""indices"":[14,79,114],""values"":[1,1,1]}", support 'deflate' encoding in requests ,"{""vectorType"":""sparse"",""length"":2425,""indices"":[14,79,114],""values"":[0.3333333333333333,0.3333333333333333,0.3333333333333333]}","{""vectorType"":""dense"",""length"":2,""values"":[-18.960298783674645,-19.015659033646802]}","{""vectorType"":""dense"",""length"":2,""values"":[0.5138365288733174,0.4861634711266826]}",0,Tarun,,
1,"{""vectorType"":""sparse"",""length"":2425,""indices"":[22,26,82,116,210,1167],""values"":[1,1,1,1,1,1]}",update build-helper-maven-plugin to version 3.2.0,"{""vectorType"":""sparse"",""length"":2425,""indices"":[22,26,82,116,210,1167],""values"":[0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666]}","{""vectorType"":""dense"",""length"":2,""values"":[-39.41711060094073,-41.83672024791558]}","{""vectorType"":""dense"",""length"":2,""values"":[0.9183104664589749,0.08168953354102518]}",0,Tarun,,
1,"{""vectorType"":""sparse"",""length"":2425,""indices"":[26,35,210,747],""values"":[1,1,1,1]}",update war-plugin dependency to 3.3.1,"{""vectorType"":""sparse"",""length"":2425,""indices"":[26,35,210,747],""values"":[0.25,0.25,0.25,0.25]}","{""vectorType"":""dense"",""length"":2,""values"":[-26.885545276377336,-27.861528584884116]}","{""vectorType"":""dense"",""length"":2,""values"":[0.7263104903197438,0.2736895096802562]}",0,Tarun,,
1,"{""vectorType"":""sparse"",""length"":2425,""indices"":[68,145],""values"":[1,1]}",Upgrade Commons VFS to 2.7.0,"{""vectorType"":""sparse"",""length"":2425,""indices"":[68,145],""values"":[0.5,0.5]}","{""vectorType"":""dense"",""length"":2,""values"":[-12.420562191269367,-15.423615125548306]}","{""vectorType"":""dense"",""length"":2,""values"":[0.9527118577885654,0.04728814221143461]}",0,Tarun,,
